S.No.,X_1,X_2,X_3,X_4,X_5,X_6,Y
878,1,0,1,174.3580913,98.73029461,43.6561433,195.6193741
879,0,1,1,39.0667085,70.45551692,57.89134872,31.01907878
880,0,0,0,190.4832699,161.8240358,124.8129481,171.5421944
881,0,0,0,179.2277878,114.5677528,73.53502052,163.5513175
882,0,1,1,479.7540788,192.4598737,62.68242487,249.9089674
883,1,1,0,9.478921651,86.04747076,107.4836901,-62.67133394
884,0,0,0,20.70389559,58.24276965,46.28624673,19.76535046
885,1,1,0,325.0910275,141.4950952,36.44439587,110.7376386
886,1,0,1,310.9911932,199.8306913,134.2068949,390.5422541
887,1,1,0,261.6839706,122.5156891,61.78983986,75.19541672
888,0,1,1,330.5280989,130.8527603,31.53742169,158.727405
889,0,1,1,371.8428408,173.6297493,70.49817577,174.3205758
890,1,1,0,315.4025592,206.8446865,148.8776132,17.83584585
891,1,0,1,420.6549781,166.7553106,54.08656344,378.5954822
892,0,1,1,232.892208,103.9832538,33.48777353,135.8426204
893,0,1,1,331.1319938,166.7622414,84.3020056,188.2366901
894,0,1,1,408.5079898,197.8882089,80.21323554,210.7611534
895,0,1,1,150.7681745,153.7445998,134.3270924,116.5985868
896,1,1,0,201.3981946,123.151458,86.18414057,35.36184483
897,0,0,0,269.5731685,147.1784458,66.62566371,210.6711435
898,1,0,1,285.8074361,127.0953647,57.21346291,307.1263364
899,0,0,0,402.93194,180.5925938,72.5488454,290.3065258
900,1,1,0,235.8534112,135.5560316,64.9091161,45.38387873
901,0,1,1,441.32181,213.9635021,98.00088699,218.1023462
902,0,1,1,71.36384641,127.9449266,151.0686529,103.8898356
903,1,0,1,238.8853245,114.0026848,33.90745484,235.0909459
904,0,0,0,133.707387,96.08406558,69.65966871,94.75972937
905,0,0,0,446.9493985,178.5227549,42.70636943,321.6580611
906,0,0,0,438.0996953,226.13044,117.8936385,313.580089
907,1,1,0,233.4970293,147.6608766,98.43405487,55.50671403
908,1,0,1,254.4099188,142.9598828,94.56504635,314.2769026
909,1,1,0,310.8573141,174.6878684,97.10520301,52.68319649
910,1,1,0,64.62136348,63.34974232,36.56472766,8.47496904
911,1,0,1,438.8348319,229.9364404,136.1122903,476.2732912
912,0,1,1,391.7024684,189.32818,98.73557187,212.1288072
913,0,0,0,91.51583704,107.969735,88.17839444,98.10863767
914,0,0,0,312.2466827,147.8134801,51.58009689,255.9193936
915,0,1,1,312.610388,163.1767476,94.35624367,194.7671204
916,1,0,1,30.50411948,67.32306873,58.976533,99.46886672
917,1,1,0,308.8219138,166.8328401,87.59371622,56.53872777
918,1,0,1,132.2401114,73.80994275,43.72018917,151.5001947
919,0,0,0,428.333796,193.5928668,86.45802729,339.8201934
920,0,0,0,271.5896177,153.9059311,96.96575526,198.0500931
921,1,1,0,192.4159897,124.4460979,93.08967848,12.74059863
922,0,0,0,268.5565415,154.5421886,97.31134554,198.3874621
923,0,1,1,407.8230321,152.1806105,33.41841169,203.3640955
924,0,1,1,507.3631682,253.1819559,135.427816,286.1475776
925,0,1,1,275.7973511,150.0115464,79.11927689,162.3426092
926,0,1,1,201.3010203,141.5845386,111.1404424,137.5386143
927,1,0,1,430.8944884,215.10978,120.1201297,469.5687908
928,0,1,1,94.6644153,125.0548187,126.9676001,96.66594944
929,0,1,1,387.7255032,153.1242646,38.29425649,169.7023424
930,1,1,0,445.8259607,232.2107368,117.7114443,109.468051
931,0,0,0,483.0588478,198.7191424,64.07841514,343.3477435
932,0,1,1,316.8866059,215.8098003,145.9928766,183.5520073
933,1,1,0,97.46422842,63.87182903,36.47792283,17.8536489
934,1,0,1,367.3712577,143.7262972,32.39541524,316.3155038
935,1,0,1,123.042106,121.6613419,108.2334924,234.7034167
936,0,0,0,399.6731716,163.5312384,53.29153926,289.1612866
937,1,1,0,283.5421903,141.9873883,78.43670699,74.82565446
938,1,1,0,398.6008159,211.8757109,116.5269366,96.06609608
939,1,1,0,436.1223292,243.1211696,138.5390437,82.65601204
940,1,1,0,204.2971604,151.3763256,115.2088978,21.0705814
941,0,1,1,327.4085626,169.140041,78.82817747,157.6191535
942,1,0,1,124.44203,96.41729149,66.39063601,201.2670484
943,1,1,0,481.789017,228.4578,111.4929254,118.8053959
944,1,1,0,493.4083855,219.501678,100.318087,154.9888432
945,0,0,0,299.5806874,147.2166783,78.12012706,226.5340928
946,0,0,0,187.9266948,110.4097876,73.89239774,131.9600165
947,1,1,0,50.41778257,83.03562346,85.12342972,-39.70243283
948,1,1,0,508.0410869,194.1927965,58.21284604,197.3750071
949,0,1,1,57.09682909,63.39845754,59.17980296,57.92756609
950,0,1,1,354.1118047,200.4393226,118.4607422,203.7705602
951,0,1,1,10.08835637,61.08823159,77.75986858,73.78824597
952,1,1,0,268.183126,122.0155311,58.58667989,84.2527791
953,0,0,0,456.3404544,185.7834731,65.41449382,342.0532854
954,0,1,1,305.7000222,153.7674334,76.35108984,161.7038809
955,0,1,1,22.97408694,95.20260544,110.4625139,86.37028113
956,1,0,1,212.0659208,157.5727771,108.797245,314.8397275
957,0,0,0,166.0040076,122.415187,76.66766016,119.2789391
958,1,0,1,139.8653115,137.3506451,110.3173486,236.5976111
959,0,0,0,126.8810062,153.9116973,138.1727269,120.0604891
960,0,0,0,195.667184,116.7298208,70.47203872,168.1636605
961,1,0,1,23.48859394,85.50476817,105.967337,149.6608634
962,1,0,1,449.5417878,177.8329416,49.50886185,404.3358881
963,0,1,1,229.5406244,114.2624591,39.67636844,109.8384066
964,1,0,1,182.6852543,161.3698447,135.293914,322.1369123
965,1,0,1,250.4821728,106.3593297,40.18625373,250.2586916
966,0,0,0,450.4437059,248.6890819,143.4971261,331.5204425
967,1,0,1,53.9116153,103.7222912,106.2978023,178.2256669
968,1,1,0,123.0398664,93.23198456,66.21148388,11.18110223
969,0,0,0,60.19068358,116.7364535,134.704736,51.6371486
970,1,1,0,339.7431147,182.717513,111.2911326,66.11858851
971,1,0,1,143.7369565,159.2105699,139.9920363,297.4577141
972,0,1,1,183.2901232,103.4810139,61.22461344,136.4675118
973,1,0,1,224.0831872,101.1103435,34.27458845,215.1012882
974,0,1,1,292.3116755,133.0950598,57.3448249,146.5902438
975,0,0,0,298.6747073,184.2217947,120.0749604,210.0347403
976,1,1,0,138.4627912,111.4558549,71.47615415,-7.368632125
977,0,0,0,207.5212415,97.73542968,38.61901655,170.7716754
978,1,0,1,374.1510486,153.9298667,43.03712635,347.9016933
979,0,1,1,191.2231273,130.9039351,83.06047768,126.7185446
980,0,1,1,113.0634594,127.6481194,133.358517,144.7409272
981,0,0,0,399.3389859,218.5200744,136.4888027,297.9407567
982,0,1,1,188.4351837,109.0445148,69.3183944,121.6193929
983,1,0,1,384.5392278,186.5026981,75.33229442,361.2027935
984,1,0,1,462.8216604,245.1152047,125.1196517,494.7498447
985,1,1,0,236.6700028,130.4068362,58.38207846,73.19431221
986,1,0,1,182.1511193,102.8590291,60.91234092,226.1712324
987,0,0,0,345.0718996,199.7468477,126.2130194,262.5695225
988,0,0,0,431.0995315,230.2969134,117.4670224,329.7087738
989,0,0,0,351.2556889,191.6147378,116.1425967,251.6419902
990,1,0,1,200.1736817,149.0110622,116.4104463,294.3372308
991,0,1,1,224.0791642,147.2551838,96.16742114,160.0399493
992,0,1,1,101.5379723,106.6439321,90.62603637,88.08467156
993,0,1,1,314.2948293,170.928053,84.95681353,164.7573155
994,0,1,1,67.95514743,111.4683886,108.6819077,98.80449912
995,1,1,0,450.0556458,185.1004679,61.46883889,132.5966613
996,1,0,1,83.9797736,99.26567159,99.44032368,191.5964869
997,1,0,1,398.4182835,165.5535142,38.64548965,360.0123832
998,1,1,0,164.2425646,95.76597014,46.77880841,41.90788931
999,1,0,1,504.186464,231.7717629,114.6770461,513.7847585
1000,1,0,1,467.7042749,206.0358715,72.1446125,453.3049756
1001,1,0,1,496.8960112,229.6293334,96.26597298,478.2465903
1002,0,0,0,160.5011531,136.6633627,120.6897237,113.9998271
1003,1,0,1,350.3271724,163.6617297,58.55508562,352.2743659
1004,0,0,0,0.973379926,109.3057082,131.1272151,34.79010578
1005,0,1,1,54.97022645,120.6178945,130.6604617,108.0433996
1006,1,1,0,144.6516856,141.4843145,112.5525979,-7.637966211
1007,1,1,0,244.4063969,177.2502525,144.9020679,10.86584051
1008,1,0,1,165.9327134,161.9467628,133.5703254,316.1976092
1009,0,1,1,179.542668,109.2560354,52.48855397,112.1895778
1010,1,1,0,186.896154,132.2214059,92.76970476,26.55362619
1011,1,1,0,483.5648059,249.5022912,129.1159844,124.3293804
1012,1,0,1,414.26788,236.2953986,137.4803447,493.383338
1013,1,0,1,371.7813792,153.342822,55.5573312,365.5645379
1014,1,0,1,407.4379289,200.3766742,101.1502374,436.0163618
1015,0,0,0,57.20909811,124.9976214,136.0135214,70.17335177
1016,1,1,0,210.7960247,111.470211,64.68082268,60.56673817
1017,1,0,1,301.5531822,175.1013194,105.7792884,353.7307914
1018,0,0,0,478.5392065,239.2128443,109.4761988,340.2986811
1019,0,0,0,412.671679,162.7689836,41.04721861,297.6520061
1020,0,0,0,378.059355,175.9933487,82.77201328,270.5023307
1021,0,1,1,502.5882119,258.4394587,132.3767869,258.7638435
1022,1,0,1,236.1671308,112.6718671,32.50578224,229.3572529
1023,1,1,0,17.84895677,47.45752565,40.55949418,-22.04831679
1024,1,0,1,46.93120327,68.92588909,69.86218315,133.6679583
1025,1,0,1,264.3153157,176.6582755,120.9828171,368.8484825
1026,0,1,1,388.2807299,232.9292544,141.7444079,223.1083126
1027,0,1,1,126.5487762,124.4014883,98.55340776,88.61961292
1028,1,0,1,448.4802252,227.0583932,111.7364328,472.9481767
1029,0,1,1,95.29534964,115.3556284,107.5029982,112.9437764
1030,1,0,1,140.3644543,120.9223562,110.0601796,254.9756543
1031,0,1,1,96.90997057,101.2276356,98.91878182,106.2586466
1032,1,0,1,342.9852495,198.895787,109.497092,403.1889485
1033,0,0,0,424.2610838,170.4185001,44.63280301,310.1782179
1034,0,0,0,49.16709055,76.72068615,77.54729214,40.38771597
1035,0,1,1,364.4538235,147.8486335,50.05940641,181.3926351
1036,1,0,1,351.6366508,210.5431276,133.9457331,411.4238228
1037,0,1,1,78.85367558,124.2250683,140.7476057,127.512477
1038,1,0,1,40.83112675,120.11853,142.8680419,220.6240144
1039,0,0,0,227.1857363,101.9827309,29.78739922,198.1732418
1040,1,1,0,446.5701048,193.8023002,80.37432687,133.7202402
1041,0,0,0,153.6151854,140.0656857,106.0444575,127.3167721
1042,0,0,0,163.2337057,98.94590748,52.02765029,149.628814
1043,1,0,1,302.3823888,154.8106465,87.03195181,332.3887037
1044,0,0,0,226.126223,171.6691695,137.6440882,197.91761
1045,1,1,0,125.4088036,104.4753935,77.16737,15.99860018
1046,0,0,0,364.2865283,186.4116279,93.43052932,280.3877924
1047,1,0,1,190.3930527,156.5949531,141.2170719,322.9648938
1048,0,0,0,98.77000458,106.8744303,87.9335108,103.9295025
1049,1,0,1,99.50329772,89.53996432,65.06704926,173.0309301
1050,0,1,1,376.8614757,147.8404312,38.9040101,179.4941583
1051,1,0,1,30.57258371,128.6236436,144.4588017,223.0991242
1052,1,0,1,211.565094,176.995839,138.2862494,331.1785115
1053,0,0,0,68.63508581,74.80433954,71.69372827,49.51602148
1054,0,1,1,117.9969001,99.29004367,79.7560628,107.3144
1055,0,1,1,379.0496797,184.9929093,93.61343303,195.9129654
1056,1,1,0,71.04940728,60.43925555,40.81302257,17.41949715
1057,1,0,1,181.6143546,108.3323204,59.28896013,225.7652215
1058,1,0,1,172.9871103,141.2575342,104.3715108,256.8731033
1059,1,1,0,19.13320829,116.1803595,129.5789467,-98.44757109
1060,1,1,0,208.3277211,136.4614814,88.15961757,46.09065705
1061,1,1,0,383.9639086,203.5543054,99.09986882,67.61050338
1062,1,1,0,199.5621521,115.3221382,65.35067669,54.03878259
1063,1,1,0,181.9672373,127.6978289,85.23932524,18.95873774
1064,1,0,1,189.9055734,123.6159605,70.58618445,255.4163985
1065,0,1,1,44.06707722,78.99953544,75.38184072,81.2232806
1066,0,0,0,127.1799205,120.7122304,105.3411791,95.6236739
1067,1,0,1,73.61764118,129.3872971,135.5689564,238.2374504
1068,0,1,1,121.3736649,123.9128144,115.4257795,130.6636093
1069,0,1,1,335.5054875,151.0989225,67.12722113,187.8111884
1070,1,1,0,462.1579717,208.4500407,95.41222117,151.5924087
1071,1,0,1,90.20437852,80.73987102,67.95501116,152.3242939
1072,1,0,1,322.0929627,181.0626535,102.0718148,374.5642629
1073,1,1,0,14.44753403,70.84102277,94.58519862,-43.56819746
1074,1,1,0,70.09957914,56.90842935,40.0615265,-4.884639931
1075,1,0,1,136.9986331,102.1228577,70.24100483,186.3236329
1076,0,0,0,110.5317496,82.98708131,48.68673751,98.84980416
1077,0,1,1,433.2685162,177.0870253,57.8287315,216.7562606
1078,1,0,1,18.92314209,49.37593093,36.46943263,96.69556286
1079,1,1,0,191.326679,146.8820492,125.9064031,19.96877092
1080,1,0,1,260.7352048,196.8556326,142.6584073,379.7391944
1081,1,1,0,167.5181972,118.5236569,82.05386721,10.40013838
1082,0,0,0,382.5973079,156.7077433,59.53409811,275.2161586
1083,0,0,0,465.8869738,253.3927018,150.6367598,346.2850786
1084,0,1,1,469.7950602,218.0110835,99.68311525,232.7241887
1085,0,1,1,264.3987194,167.8255972,117.2855804,176.4045744
1086,1,0,1,7.678690961,91.23867208,104.7573738,145.4084038
1087,1,1,0,308.0796886,182.5838994,111.8066738,72.88092625
1088,0,1,1,108.9419291,80.65699041,65.41106414,93.95035127
1089,1,0,1,171.2850374,122.8628652,88.59814038,242.4828534
1090,0,1,1,129.4612252,113.3450264,97.63281865,97.81377335
1091,0,0,0,308.0658004,140.9774159,61.45998133,223.0459554
1092,1,0,1,172.2557026,83.73694672,44.33053772,206.1055342
1093,0,1,1,155.8137434,139.5151457,128.5910209,132.5457751
1094,0,1,1,292.7623211,156.0828368,74.26783757,154.231539
1095,0,1,1,429.2147815,218.3170578,114.187633,232.9623807
1096,1,0,1,343.3405224,153.9500118,57.57601862,314.3502942
1097,1,0,1,311.5971814,198.0328069,144.6378428,412.9853586
1098,1,0,1,267.151519,138.2155315,71.83235315,279.8189896
1099,0,0,0,380.8357513,213.3633124,121.3839565,270.1844402
1100,0,0,0,425.4859996,184.2633999,61.5744302,334.0877594
1101,0,0,0,128.6638702,146.2629133,145.4189921,105.7257021
1102,1,0,1,414.0389591,235.0153471,136.0093045,457.4764224
1103,0,0,0,129.8808219,103.4556245,71.44836261,129.6017092
1104,1,0,1,15.69585867,50.96769472,56.40765541,95.70658967
1105,0,0,0,254.9792705,112.8511468,43.72466729,200.6880067
1106,0,0,0,168.4629351,99.60278249,43.74209456,119.1685693
1107,0,1,1,232.1191618,154.6826322,113.6508397,175.7266004
1108,1,1,0,8.411839816,85.17820697,113.8966213,-76.55405398
1109,1,1,0,21.7354813,50.12083605,36.32841124,-13.21000874
1110,1,0,1,7.137942603,112.2276271,144.7056715,194.2280115
1111,1,1,0,81.10485778,88.49937104,86.67840537,-4.685623691
1112,0,1,1,62.3002032,83.05478276,77.70038754,89.62712208
1113,0,1,1,277.9242257,164.51753,107.2857215,184.9958371
1114,0,1,1,127.641551,121.548828,113.9051153,116.7536175
1115,1,1,0,277.2638199,195.1879609,143.9477166,15.07784779
1116,0,0,0,343.966571,133.1379127,41.08845327,270.296511
1117,1,0,1,476.5234345,252.2463394,128.5670044,488.8800664
1118,0,0,0,377.1899389,165.4173118,50.47959703,273.3130449
1119,1,0,1,438.8083246,219.380269,122.3031437,462.0409359
1120,1,0,1,361.2800393,159.9553156,55.94477954,324.8913019
1121,0,1,1,376.279851,175.7056121,86.48277736,197.2397849
1122,0,0,0,448.7976212,168.0352856,36.54210551,317.3935742
1123,0,1,1,80.46008298,141.1029513,148.1880068,123.3647847
1124,0,1,1,132.008418,89.4685583,56.53737068,79.76907723
1125,0,0,0,15.91641381,90.08584091,94.63473385,23.76833863
1126,0,1,1,418.2311081,219.1121132,115.9122315,239.8596146
1127,0,1,1,29.33321097,99.50782616,108.0516749,89.52477311
1128,0,1,1,327.605697,214.1927595,141.4322164,205.698473
1129,0,1,1,500.3408679,216.6730654,92.1781533,245.5887494
1130,0,0,0,175.7340006,128.036346,84.37095856,157.7163096
1131,0,0,0,485.9918391,251.1968271,125.6197943,362.3678406
1132,1,0,1,128.1023669,133.416336,112.5338577,226.1095431
1133,1,1,0,223.8398817,145.9051221,85.50664775,28.33113477
1134,1,0,1,209.051692,100.0644824,45.64696895,206.4739024
1135,1,1,0,321.0916622,138.6218476,59.24542424,107.8929085
1136,1,0,1,78.69021449,80.32764721,78.98940484,151.0267284
1137,1,0,1,186.0705609,95.87948993,45.67171526,194.3167542
1138,0,0,0,124.4056435,131.1889801,131.5872587,110.2961131
1139,1,1,0,251.1582153,144.5142922,94.71609002,33.32929845
1140,1,0,1,23.40387238,49.99529089,47.41591186,101.1708235
1141,1,1,0,39.99905653,63.52988657,62.11193071,-11.91970523
1142,0,1,1,278.7054481,202.3829521,142.0933816,179.1718971
1143,0,0,0,441.6299146,221.8731216,104.1736238,341.0682612
1144,0,0,0,244.6786709,123.5208378,56.6277775,210.5206752
1145,1,1,0,291.415384,167.450758,113.4765633,71.61278487
1146,0,1,1,96.28929524,118.6177012,105.1846898,93.85996245
1147,1,1,0,244.5108657,165.6716706,114.4770918,35.15380304
1148,0,1,1,362.4700424,172.749092,88.47350654,206.4178393
1149,1,0,1,82.63354246,56.38247479,33.12852336,108.6320719
1150,0,1,1,96.02631893,88.04474514,66.22540462,79.72967332
1151,1,1,0,55.50349727,92.12953784,101.9329305,-13.36492688
1152,1,0,1,4.08642016,76.89760305,88.32721195,126.1818431
1153,0,1,1,421.5475169,202.9060035,107.6489973,225.0349432
1154,0,1,1,56.90651214,57.57405931,47.39902183,72.26313075
1155,0,0,0,199.2567088,145.4861215,118.5606059,154.8042784
1156,0,0,0,172.0608002,124.5144598,81.99885638,158.4506756
1157,1,1,0,9.243437687,94.61508404,112.4918848,-81.9029114
1158,0,0,0,238.1014028,105.1875499,36.89810531,202.1593657
1159,1,0,1,298.1854082,134.9745853,47.66538277,270.7877008
1160,1,1,0,25.5098586,48.25299358,50.12708145,-28.52329431
1161,0,1,1,309.0699013,159.2045883,73.23717469,147.8779474
1162,0,1,1,136.0349203,97.97515022,75.44134321,126.4184191
1163,1,0,1,505.3123429,224.2542025,103.02167,479.276451
1164,1,0,1,248.4112691,97.90167132,32.23025774,223.8992029
1165,0,0,0,472.1586135,208.3026778,92.22204587,349.122402
1166,1,0,1,40.80225894,102.8745016,109.1772454,168.772736
1167,1,0,1,217.1424802,156.7756733,121.4710751,322.2776742
1168,1,1,0,74.50606781,115.5369849,120.8530221,-57.32472114
1169,0,1,1,379.9902047,211.0749355,123.8055139,222.1727209
1170,1,1,0,269.1505232,171.1315538,123.6051255,42.33926006
1171,1,0,1,2.908730902,63.12198694,65.46548643,105.3452438
1172,0,1,1,326.724161,144.6706779,50.83991545,168.3698156
1173,0,1,1,403.1631104,171.6087176,58.15157658,197.7147383
1174,1,1,0,126.2002021,67.32647173,36.12563418,45.61988342
1175,1,0,1,481.9354796,199.9592567,56.35730757,436.439583
1176,0,0,0,420.6633063,216.218804,105.8067575,303.9808551
1177,1,0,1,235.2187482,111.511622,39.56002472,229.6001124
1178,0,1,1,0.579724116,100.0088896,125.3107527,83.37823657
1179,0,0,0,3.148261925,77.33791574,107.6129951,32.21624584
1180,0,1,1,206.6823398,170.3484622,148.0581111,153.6637364
1181,0,1,1,258.6811835,126.3705178,46.76792484,146.8970649
1182,0,1,1,181.6882147,123.2753014,88.24243199,145.8421331
1183,1,1,0,367.14539,142.648305,33.21772709,147.619044
1184,0,0,0,68.00094121,82.91341868,76.16457754,75.12489874
1185,1,1,0,171.7333875,91.96885573,35.9696198,37.77541493
1186,1,1,0,146.5280646,100.5946637,60.5164232,41.94225492
1187,0,1,1,339.6239188,190.3315432,112.3565897,187.5756504
1188,0,0,0,309.0620642,130.7278366,48.91023474,230.5783816
1189,1,0,1,145.4368883,98.3718889,56.36427075,189.1969535
1190,1,0,1,156.0178253,107.3102902,70.9526834,199.3586415
1191,0,1,1,422.7342134,157.54132,30.84694274,186.6445737
1192,1,1,0,24.89004363,93.59138108,100.0559006,-57.25631164
1193,1,0,1,281.4526853,130.3923161,46.69968933,289.5107998
1194,1,1,0,450.0889072,176.8069551,53.54101242,151.6906792
1195,1,0,1,448.3635444,186.1222975,54.76912165,388.4802478
1196,0,0,0,199.299201,154.1213882,116.1367437,162.6379976
1197,0,0,0,211.9051775,158.153058,106.9556019,168.372059
1198,0,1,1,225.6892761,156.7851978,127.2021643,170.0244214
1199,1,0,1,219.2132364,111.2162972,63.8149028,248.093785
1200,0,1,1,458.7872376,246.8851541,136.7753136,242.7398939
1201,0,1,1,359.7008562,182.5220381,79.72904715,169.7109423
1202,0,1,1,204.4823461,177.2535761,148.4194295,173.1925849
1203,1,1,0,33.29822527,51.02041586,49.9338272,-22.06058221
1204,1,1,0,175.9452086,110.6680371,56.90706643,44.42256456
1205,1,0,1,232.1850698,105.0300114,45.00416864,245.8596511
1206,0,0,0,449.7084075,249.4936444,149.2899845,332.7830391
1207,0,1,1,203.9166422,151.0394435,100.1382555,136.0462619
1208,0,1,1,349.91023,176.8981769,86.55121478,174.0481753
1209,0,1,1,381.9431741,169.0338086,69.64391127,205.5555936
1210,0,0,0,142.3808936,89.17236773,48.31282049,137.8301806
1211,0,0,0,312.7950884,121.2125928,33.37917889,241.1583707
1212,0,0,0,468.926188,207.361993,71.65308991,363.0065533
1213,0,1,1,197.6975818,108.5161053,43.17736172,106.377662
1214,1,0,1,393.2351641,196.3531987,96.10067256,415.1962172
1215,0,1,1,101.5504078,64.34013986,40.14132418,68.66846507
1216,0,0,0,36.94507899,87.39480226,83.68440923,47.83077614
1217,1,0,1,134.1394203,74.93524854,29.23444168,158.8932404
1218,0,0,0,104.4175968,137.4834837,145.7791989,90.89340718
1219,1,1,0,214.2990521,143.853616,99.80566716,37.17038252
1220,0,0,0,271.174458,143.7210621,77.71937775,203.3944802
1221,1,0,1,192.4524888,160.0617979,118.7431379,287.2841297
1222,0,1,1,189.9940661,160.6216794,127.337052,139.0798912
1223,1,0,1,321.2464173,210.9523138,141.4446971,430.1474903
1224,0,1,1,194.4428999,97.79058144,29.0436672,94.90981815
1225,1,1,0,220.4379801,89.12044772,30.29761692,92.58707873
1226,0,1,1,236.5941105,135.9725054,86.75307076,155.9214898
1227,1,1,0,253.1251144,188.7137881,143.1279476,27.31141086
1228,1,1,0,468.0121616,209.228532,94.30938322,122.7069418
1229,0,0,0,180.8659256,164.6453839,150.2616402,136.546391
1230,1,1,0,260.9640711,115.771401,38.77459456,74.10196763
1231,0,0,0,430.8759478,185.7430978,52.98226259,334.1562713
1232,1,0,1,63.50947453,118.3641848,130.9916258,233.761205
1233,0,1,1,23.83819838,113.4235315,140.7678564,75.17673104
1234,0,1,1,133.8409349,144.8716542,127.4013963,113.0577418
1235,0,1,1,343.3791636,141.827485,36.9904242,172.5303629
1236,0,0,0,228.5392946,101.5919416,45.87643123,173.0621211
1237,1,1,0,212.0531789,164.9034631,117.1120064,15.59214462
1238,0,0,0,67.949222,130.591769,138.6127154,50.18345776
1239,0,1,1,274.2450635,203.847682,149.2480086,177.5379128
1240,0,1,1,92.03134612,118.4178305,112.3531982,111.9398235
1241,1,0,1,502.2499693,234.1568384,98.58713072,497.5187445
1242,1,0,1,141.0337615,113.5391964,98.55577249,243.230615
1243,1,1,0,473.8282784,238.2461955,118.1016324,105.8773146
1244,0,1,1,191.6353066,100.7447182,34.1231689,80.8103684
1245,1,0,1,417.8628983,165.332233,29.4354119,329.9546769
1246,0,1,1,502.4873944,255.5809324,133.0122062,285.839844
1247,0,0,0,394.366905,166.0730774,60.60775535,286.3707138
1248,0,0,0,500.2156943,266.6447131,143.2961582,384.1016942
1249,0,1,1,155.2789847,103.0665792,69.46918318,91.14246879
1250,1,1,0,198.6149356,137.0136454,107.2594468,19.4295592
1251,1,0,1,90.76826112,78.66756445,55.1044325,162.6013845
1252,0,1,1,477.755691,222.2264974,86.99530814,218.4844531
1253,1,1,0,277.8197218,127.1396179,51.54215513,90.65789491
1254,1,0,1,502.2909894,242.358312,121.0771083,512.2882256
1255,0,0,0,119.6381746,111.4982586,92.06474328,97.01058088
1256,1,0,1,466.9483909,210.7456536,92.51076147,445.9716609
1257,0,1,1,166.0503027,89.99684878,35.44198161,90.0857577
1258,0,1,1,164.1389041,151.2126629,136.4552957,146.3298781
1259,0,1,1,391.9788504,237.7411335,143.0698827,210.7563953
1260,0,0,0,423.3112707,247.2469689,146.069972,297.4898273
1261,1,1,0,160.9071961,88.26648651,47.90256,50.38506568
1262,1,1,0,59.62510116,88.55610538,73.1947136,-13.61018339
1263,1,0,1,84.23741921,115.4969678,104.1225488,184.3501132
1264,1,0,1,367.518588,181.2569965,73.65931999,348.2214029
1265,1,0,1,365.563168,194.0208371,110.7586513,399.0586885
1266,1,1,0,396.9192919,184.5623186,75.86436394,114.9280121
1267,0,0,0,294.0240195,172.2367978,110.4329356,226.2942761
1268,1,0,1,417.8130685,220.8764986,111.3139176,446.5754804
1269,1,0,1,28.00631244,97.63202678,112.2171538,180.2172734
1270,0,0,0,6.741885509,58.63959321,61.91042438,6.269916221
1271,0,0,0,234.9980508,173.2409888,136.5067272,204.1064256
1272,0,1,1,15.83011006,60.80624916,77.31144055,55.26713173
1273,1,0,1,236.2196952,167.6041698,113.7686817,333.8648678
1274,0,1,1,471.1909077,196.6956176,63.72708935,243.6088162
1275,0,0,0,150.2932519,148.8095783,125.0639848,119.4689376
1276,0,0,0,154.0359505,134.8832179,119.8474051,113.6715781
1277,0,1,1,205.1499963,127.5554514,77.84126652,111.2133604
1278,0,1,1,366.1015973,172.6594017,75.05139653,186.6208481
1279,1,1,0,91.49320947,114.0078501,108.7618534,-31.42266833
1280,0,0,0,122.4270947,108.1198625,100.4053907,98.92928234
1281,0,1,1,50.14783047,65.65358747,61.99896894,68.59528685
1282,1,0,1,122.720714,107.1676999,85.8796727,199.1748664
1283,1,0,1,208.9373526,178.6475418,139.1161034,346.6182471
1284,0,0,0,417.0121703,207.7586723,95.15697788,299.6835086
1285,0,1,1,286.0269009,166.2348623,96.56829623,182.7858245
1286,1,0,1,196.7789767,117.2115473,57.94637696,222.9116294
1287,1,1,0,222.3716075,164.0610435,129.7536052,-6.531487542
1288,0,1,1,394.5019129,155.8040888,39.1662844,203.6538877
1289,0,1,1,23.25376195,43.76055724,44.44368431,49.58628468
1290,1,0,1,121.6756656,80.94786921,54.93361934,164.0078622
1291,1,1,0,347.5354087,207.2667838,123.9420296,66.29166775
1292,1,0,1,292.1290741,140.3214909,48.52563442,282.0701304
1293,1,0,1,298.7894618,195.9006967,146.5700351,409.6914321
1294,0,0,0,368.2937627,178.0225989,73.02969331,283.9748239
1295,1,0,1,401.2131742,198.4308981,85.96568304,412.5520636
1296,0,1,1,371.0028827,148.9070134,36.96024242,194.5560283
1297,0,0,0,138.7022667,70.03833504,36.56293196,132.3201972
1298,1,1,0,267.4565875,134.7862268,51.29153151,66.88030367
1299,0,0,0,42.11599707,105.0146303,130.598983,53.36723893
1300,0,0,0,461.2667435,227.8997768,109.6563934,361.2790413
1301,0,1,1,70.93882967,126.0307281,146.2203926,129.6728652
1302,1,0,1,284.275226,169.2964048,103.5220859,356.9423915
1303,1,0,1,17.27425629,56.97632506,52.67917157,97.63021383
1304,0,0,0,365.2163373,146.9772196,45.33305668,275.4264854
1305,1,0,1,337.1322693,139.5660867,37.21162357,303.7334137
1306,1,1,0,408.5671174,164.4492611,52.18938004,152.1145371
